PC1,PC2,popularity
-2.2234360641914885,-1.778332403861554,51
-1.5894853198554117,0.633486905729836,70
-0.6225538807685119,1.6357095557693333,69
-0.012536014671805654,0.5745108460743432,69
0.24550173262412053,1.7194968237240789,71
-2.196610044904412,1.3495543812348119,81
-0.7557232726645634,0.9713480804791219,73
0.32382112209571773,-0.12828135334964347,73
-1.5680025511388,2.15083949053911,70
-0.7822066874150965,0.9993114232613426,72
-0.7463980199292509,1.1879598927558848,65
0.2015496870560452,0.10746250538223437,79
1.3449206741861257,-0.5802131116221801,85
1.8256762648997602,-0.2805216916313643,78
0.40458876268338817,1.5461852772766116,88
0.8676781700082083,2.5114170961688487,70
-0.8368158002080421,1.3160030247260353,71
-0.8688044364737164,-0.23138954226637043,91
-0.3556263549892136,2.7738861123353398,72
0.7556796545573805,1.1250755418747176,74
-3.3206075318132244,1.2166165166777183,69
