track_id_x,track_name_x,track_number,track_popularity,explicit,artist_name_x,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,merge_key,artist_name_y,track_id_y,track_name_y,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_genre,is_chart_song
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,3,84,False,Chris Stapleton,81,9020741,"country, outlaw country",7lxHnls3yQNl8B9bILmHj7,Traveller,2015-05-04,14,album,4.88,tennessee whiskey_chris stapleton,Chris Stapleton,0T9q1knAiHDPn2ARLrqRJi,Tennessee Whiskey,0.2019999999999999,0.389,294093,0.373,0.00924,9,0.0799,-10.884,1,0.0374,50.753,4,0.4629999999999999,24,country,False
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,2,69,True,Meghan Trainor,74,15743681,,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15,album,3.13,all about that bass_meghan trainor,Meghan Trainor,2B9rafHNGPpnaAtqTcbrFL,All About That Bass,0.0476,0.8109999999999999,188754,0.879,1.91e-06,9,0.109,-3.724,1,0.0514,134.064,4,0.962,31,,False
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),6,72,False,Meghan Trainor,73,15744271,,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15,album,3.75,like i'm gonna lose you (feat. john legend)_meghan trainor,Meghan Trainor,3aD8cLO0ZZTLoHwF4pTu8d,Like I'm Gonna Lose You (feat. John Legend),0.429,0.574,222107,0.528,0.0,0,0.247,-7.224,1,0.035,71.997,4,0.4639999999999999,62,,False
53b7YqVw2Vc1oRrYeOm7z7,Heartbeat Song,1,1,False,Kelly Clarkson,72,10961941,christmas,5eKdMH1IZe0nGMYSDIdt6e,Heartbeat Song,2015-01-12,1,single,3.31,heartbeat song_kelly clarkson,Kelly Clarkson,2gEkq0Mrrd6sKUkBnxWqDq,Heartbeat Song,0.012,0.5,198693,0.7909999999999999,0.0,6,0.0645,-3.711,1,0.0505,149.093,4,0.444,29,,False
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,alt-rock,False
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,alternative,False
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,rock,False
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,4,84,True,Pitbull,84,11939612,,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-24,11,album,3.82,time of our lives_pitbull,Pitbull,1BRV09v0nlOPRSATVTL7a2,Time of Our Lives,0.0895,0.7290000000000001,229347,0.8009999999999999,0.0,5,0.7659999999999999,-5.698,0,0.0529,123.995,4,0.764,28,,False
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,1,74,False,Ariana Grande,90,107389514,pop,27MNgBEnLCKoafz1g2Zu97,Santa Tell Me,2014-11-24,1,single,3.4,santa tell me_ariana grande,Ariana Grande,62AGBURrH2EsqA7yblCGXP,Santa Tell Me,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.1159999999999999,191.9,4,0.591,26,,True
4G92yYrUs0cvY7G41YRI0z,Jealous,1,71,False,Labrinth,73,3634221,,6bsCl6iS6dvC4xaiBlecPv,Jealous - EP,2014-11-23,4,single,4.79,jealous_labrinth,Labrinth,7MQfUasMdbZVVXhSBjZoFY,Jealous,0.873,0.435,287693,0.155,0.0,1,0.107,-8.948,1,0.046,128.532,3,0.0935,24,,False
2H4zwjbv0D0ggDhf0E8j8j,Day One,4,0,False,Hans Zimmer,77,4777574,soundtrack,7a78GiEowpaCa7ZJs44xUU,Interstellar (Original Motion Picture Soundtrack),2014-11-18,16,album,3.32,day one_hans zimmer,Hans Zimmer,2WOzyGtdJ36mahkXogUf7X,Day One,0.944,0.373,131527,0.0139999999999999,0.965,9,0.0785,-26.671,0,0.0445,98.229,4,0.0368,27,german,False
6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,summer_calvin harris,Calvin Harris,5GtQkJTQ01zxZ9xRuIBRyY,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,33,electro,False
6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,summer_calvin harris,Calvin Harris,5GtQkJTQ01zxZ9xRuIBRyY,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,33,house,False
6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,summer_calvin harris,Calvin Harris,5GtQkJTQ01zxZ9xRuIBRyY,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,33,progressive-house,False
4A2LfnduSTsE8u0ecYROxE,You Are In Love,15,54,False,Taylor Swift,100,145443567,"country, pop, indie, folk",34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2014-10-27,19,album,4.45,you are in love_taylor swift,Taylor Swift,5CMw15fx1o2OW2jzaYy36L,You Are In Love,0.725,0.565,267107,0.4639999999999999,4.8200000000000006e-05,2,0.0898,-8.967,1,0.0422,85.0,4,0.341,11,,False
37sINbJZcFdHFAsVNsPq1i,Superheroes,2,76,False,The Script,74,8809453,,6yd9yk8nFcHalXzy7mgaDx,No Sound Without Silence,2014-09-15,11,album,4.09,superheroes_the script,The Script,51c0YDa7BZUiT79IwDZVkj,Superheroes,0.0021899999999999,0.491,245467,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000002,4,0.6409999999999999,28,rock,False
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,1,69,False,5 Seconds of Summer,76,10246566,,2LkWHNNHgD6BRNeZI2SL1L,5 Seconds Of Summer,2014-06-27,16,album,3.37,she looks so perfect_5 seconds of summer,5 Seconds of Summer,2TYmpZmLPM8unQmYwZir1i,She Looks So Perfect,0.000469,0.494,203493,0.937,0.0,9,0.174,-5.821000000000001,1,0.127,159.975,4,0.536,26,,False
6RtPijgfPKROxEzTHNRiDp,Rude,1,83,False,MAGIC!,66,1609417,,0RZ4Ct4vegYBmL9g88TBNi,Don't Kill the Magic,2014-06-25,11,album,3.74,rude_magic!,MAGIC!,0R5dx83ZLdonrKD3Dh06t8,Rude,0.0314,0.7120000000000001,224787,0.813,0.0,1,0.31,-4.831,1,0.045,144.036,4,0.8420000000000001,30,reggae,False
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,5,85,False,Sam Smith,81,26272346,soft pop,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,dance,True
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,5,85,False,Sam Smith,81,26272346,soft pop,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,pop,True
48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,17,75,False,Michael Jackson,85,37446069,,7pomP86PUhoJpY3fsC0WDQ,XSCAPE,2014-05-09,17,album,4.1,love never felt so good_michael jackson,Michael Jackson,0Ad6w4dXEF0OI3HnZQNuuf,Love Never Felt so Good,0.0729,0.635,235733,0.8759999999999999,0.0,5,0.215,-5.268,1,0.0366,116.943,4,0.432,32,soul,False
1yM7GIEJ2QniupkEHOyp0a,Bailando - English Version,3,48,False,Enrique Iglesias,77,11932306,"latin pop, latin",078Dqpeg1UwDkT6KXxNmIA,SEX AND LOVE,2014-05-06,12,album,4.05,bailando - english version_enrique iglesias,Enrique Iglesias,6Pn7LN2hGtjEZm1lLQkLez,Bailando - English Version,0.0867,0.721,242973,0.847,0.0,7,0.0595,-3.512,1,0.0971,90.958,4,0.938,39,,False
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,4,80,False,Paloma Faith,64,1499294,,3jRG3qOfsSSW3SBdeBiIfC,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,24,album,3.88,only love can hurt like this_paloma faith,Paloma Faith,19bKzFSEs9WHJtIGNP8Cd3,Only Love Can Hurt Like This,0.0976,0.564,232893,0.885,0.0001199999999999,8,0.283,-4.509,1,0.0834,90.892,4,0.291,25,british,True
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,4,80,False,Paloma Faith,64,1499294,,3jRG3qOfsSSW3SBdeBiIfC,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,24,album,3.88,only love can hurt like this_paloma faith,Paloma Faith,19bKzFSEs9WHJtIGNP8Cd3,Only Love Can Hurt Like This,0.0976,0.564,232893,0.885,0.0001199999999999,8,0.283,-4.509,1,0.0834,90.892,4,0.291,25,dance,True
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,4,80,False,Paloma Faith,64,1499294,,3jRG3qOfsSSW3SBdeBiIfC,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,24,album,3.88,only love can hurt like this_paloma faith,Paloma Faith,19bKzFSEs9WHJtIGNP8Cd3,Only Love Can Hurt Like This,0.0976,0.564,232893,0.885,0.0001199999999999,8,0.283,-4.509,1,0.0834,90.892,4,0.291,25,soul,True
2KrOAg6FftbjgSKdd2a4rS,You Are In Love,15,57,False,Taylor Swift,100,145396321,"country, pop, indie, folk",1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19,album,4.45,you are in love_taylor swift,Taylor Swift,5CMw15fx1o2OW2jzaYy36L,You Are In Love,0.725,0.565,267107,0.4639999999999999,4.8200000000000006e-05,2,0.0898,-8.967,1,0.0422,85.0,4,0.341,11,,False
3oiMJQAWVaxSubJ7b2VUtX,Fancy,5,67,True,Iggy Azalea,67,6619312,,5kfo2COwQYeYR3cE69aSgx,The New Classic (Deluxe Version),2014-01-01,15,album,3.33,fancy_iggy azalea,Iggy Azalea,0z5h6MvuhWWFASz3tGKNoH,Fancy,0.0835,0.907,199933,0.6609999999999999,0.0,10,0.0491,-5.962000000000001,0,0.0683,94.963,4,0.3779999999999999,32,,False
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,5,0,False,Sam Smith,81,26275803,soft pop,2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour,2014-01-01,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,dance,True
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,5,0,False,Sam Smith,81,26275803,soft pop,2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour,2014-01-01,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,pop,True
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,1,76,False,One Direction,83,40270893,,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),2013-11-25,18,album,3.33,best song ever_one direction,One Direction,7fsLtpbscBZUQntENqmR1S,Best Song Ever,0.0254,0.654,200987,0.868,0.0,1,0.0766,-3.053,1,0.0458,118.51,4,0.541,29,,False
6F5c58TMEs1byxUstkzVeM,Roar,1,72,False,Katy Perry,83,38400585,pop,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-10-18,16,album,3.72,roar_katy perry,Katy Perry,4qvduiVJVHg5WdjEAMV9Rg,Roar,0.00606,0.67,224880,0.667,9.61e-06,7,0.535,-8.482000000000001,0,0.0318,89.973,4,0.3979999999999999,20,,False
3tCwjWLicbjsMCvXhN0WOE,Rude,1,63,False,MAGIC!,66,1610608,,2Qm9AzJHWLG9vbJCeXRaAW,Rude,2013-10-11,1,single,3.74,rude_magic!,MAGIC!,0R5dx83ZLdonrKD3Dh06t8,Rude,0.0314,0.7120000000000001,224787,0.813,0.0,1,0.31,-4.831,1,0.045,144.036,4,0.8420000000000001,30,reggae,False
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,2,79,False,Miley Cyrus,81,26558356,"country pop, rock, hip hop, experimental",3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,16,album,3.85,we can't stop_miley cyrus,Miley Cyrus,0bP2WhCT0F2pA0vjqaiDSk,We Can't Stop,0.0084099999999999,0.608,232120,0.631,0.0,1,0.3979999999999999,-5.841,0,0.0349,80.038,4,0.514,30,,False
3U4isOIWM3VvDubwSI3y7a,All of Me,6,85,False,John Legend,73,8072466,"soft pop, neo soul",4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30,20,album,4.49,all of me_john legend,John Legend,7n8gFKPOTuAkf3LEM0tzCL,All of Me,0.922,0.422,269560,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331,55,soul,True
0rFZaQ4crlGAzuCjWCQ2xu,Body Party,3,63,False,Ciara,69,7333933,,1ZhBKlFwsI2ppVo8LivPyG,Ciara,2013-07-05,10,album,3.9,body party_ciara,Ciara,5P2kiL081TFoUbOsMfzGtP,Body Party,0.0143,0.5770000000000001,234040,0.5760000000000001,0.0,2,0.602,-6.299,1,0.0563,133.97299999999998,4,0.12,23,,False
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,1,13,False,Capital Cities,65,996785,,3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),2013-06-30,16,album,3.21,safe and sound_capital cities,Capital Cities,1BIpq5tRLqZdEVGM6kdgET,Safe And Sound,0.000213,0.652,203234,0.79,0.009,0,0.0584,-5.888999999999999,1,0.031,117.974,5,0.821,6,rock,False
0NlGoUyOJSuSHmngoibVAs,All I Want,2,79,False,Kodaline,66,3183968,,1ttGpGzOEi6JDDOHO4qD1y,In A Perfect World (Expanded Edition),2013-06-17,15,album,5.09,all i want_kodaline,Kodaline,35lPlu8ihWPCMi43L2qK6l,All I Want,0.113,0.1889999999999999,306600,0.427,0.0923,0,0.0579999999999999,-9.08,1,0.0449,187.212,3,0.158,32,rock,False
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,5,70,False,Selena Gomez,81,53260584,,3cGKAHAUhAaTTezK4GbBhQ,Stars Dance (Bonus Track Version),2013-01-01,13,album,3.86,come & get it_selena gomez,Selena Gomez,4yHcVmaqkC9gjUD36SHGOh,Come & Get It,0.00878,0.5329999999999999,232733,0.7490000000000001,0.000371,5,0.0682,-6.273,0,0.052,80.018,4,0.605,28,dance,False
5PUvinSo4MNqW7vmomGRS7,Blurred Lines,1,56,False,Robin Thicke,63,1976402,,2qVN3yVtkrPT9YL7djTNwt,Blurred Lines,2013-01-01,1,single,4.38,blurred lines_robin thicke,Robin Thicke,2430AdAg5uyyqSL3nzIF9a,Blurred Lines,0.00311,0.8440000000000001,263827,0.616,7.15e-06,7,0.0817,-4.855,1,0.0382,119.98,4,0.813,21,,False
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,1,78,True,Robin Thicke,63,1976419,,1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines (Deluxe),2013-01-01,14,album,4.39,blurred lines_robin thicke,Robin Thicke,2430AdAg5uyyqSL3nzIF9a,Blurred Lines,0.00311,0.8440000000000001,263827,0.616,7.15e-06,7,0.0817,-4.855,1,0.0382,119.98,4,0.813,21,,False
27tNWlhdAryQY04Gb2ZhUI,Roar,1,78,False,Katy Perry,83,38385499,pop,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,13,album,3.72,roar_katy perry,Katy Perry,4qvduiVJVHg5WdjEAMV9Rg,Roar,0.00606,0.67,224880,0.667,9.61e-06,7,0.535,-8.482000000000001,0,0.0318,89.973,4,0.3979999999999999,20,,False
3sAIY2jtHpUHKfwDSSVgMM,Roar,1,49,False,Katy Perry,83,38400585,pop,7tl8VkZBE0bSMaMcqscnCk,Roar,2013-01-01,1,single,3.71,roar_katy perry,Katy Perry,4qvduiVJVHg5WdjEAMV9Rg,Roar,0.00606,0.67,224880,0.667,9.61e-06,7,0.535,-8.482000000000001,0,0.0318,89.973,4,0.3979999999999999,20,,False
0s0JMUkb2WCxIJsRB3G7Hd,Dear Darlin',4,57,False,Olly Murs,62,3186602,,5kU9rWhYr4MmPmaGYP5z4v,Right Place Right Time (Expanded Edition),2012-11-26,24,album,3.43,dear darlin'_olly murs,Olly Murs,6WoxgTbEAxHsxcUhJed6Fc,Dear Darlin',0.00684,0.518,206373,0.818,1.12e-05,11,0.125,-4.747,0,0.0445,124.043,4,0.345,8,,False
25cUhiAod71TIQSNicOaW3,Adorn,1,70,False,Miguel,78,6130984,r&b,21XMv0TCsnhWPt7MNVvkzD,Kaleidoscope Dream,2012-09-28,11,album,3.21,adorn_miguel,Miguel,73VaZiWQOOs0GkU1QuF2d9,Adorn,0.0543,0.625,193147,0.5760000000000001,4.07e-05,11,0.187,-5.693,0,0.175,179.063,4,0.235,35,,False
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,5,67,False,Imagine Dragons,85,58364373,,1rzDtYMpZDhRgKNigB467r,Night Visions (Deluxe),2012-09-04,16,album,3.16,on top of the world_imagine dragons,Imagine Dragons,4cnv4NZoRnyEo6E46XxRhP,On Top Of The World,0.0836,0.619,190474,0.865,5.74e-06,0,0.0874,-8.686,1,0.123,99.929,4,0.759,26,rock,False
28GUjBGqZVcAV4PHSYzkj2,So Good,6,63,False,B.o.B,74,2265465,,7qqCw47pAWFzhwTpVRd0zE,Strange Clouds,2012-04-27,15,album,3.55,so good_b.o.b,B.o.B,5J2FFytZ7LtuQIvqVTaZdy,So Good,0.0331,0.5760000000000001,213274,0.893,0.0,7,0.217,-5.164,1,0.26,171.19,4,0.6,29,,False
0KAiuUOrLTIkzkpfpn9jb9,Drive By,2,77,False,Train,70,4516207,soft pop,5zseibu9WEsPaZmkJUMkz1,California 37,2012-04-17,11,album,3.26,drive by_train,Train,4haj5xs3smcDcGRkdPrKQu,Drive By,0.0012699999999999,0.765,196107,0.8079999999999999,1.15e-05,1,0.0835,-4.414,0,0.0319,122.038,4,0.768,39,,False
4lCv7b86sLynZbXhfScfm2,Firework,4,70,False,Katy Perry,83,38400585,pop,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,19,album,3.79,firework_katy perry,Katy Perry,0nG0wg5uTw3FmpNleYKj6Z,Firework,0.1639999999999999,0.636,227747,0.784,0.0,8,0.115,-6.335,1,0.0543,124.096,4,0.631,25,dance,False
1wAXODAAL6hY64ZdhrnjBO,Drive By,1,0,False,Train,70,4516207,soft pop,4IjfVRMzE8yNH84Q6UZSV6,Drive By,2012-01-10,1,single,3.27,drive by_train,Train,4haj5xs3smcDcGRkdPrKQu,Drive By,0.0012699999999999,0.765,196107,0.8079999999999999,1.15e-05,1,0.0835,-4.414,0,0.0319,122.038,4,0.768,39,,False
5BhsEd82G0Mnim0IUH6xkT,Cruise,1,55,False,Florida Georgia Line,70,5588772,"country, pop country, acoustic country",2GSU4IGtDcY5kCXnCJbfNT,Here's To The Good Times,2012-01-01,11,album,3.48,cruise_florida georgia line,Florida Georgia Line,0Z5eI7fcEmMy7bhgiepYca,Cruise,0.016,0.4639999999999999,213133,0.946,0.0,10,0.0505,-3.131,1,0.035,148.054,4,0.9,13,,False
3AGOgQzp0YcPH41u9p7dOp,Glad You Came,1,59,False,The Wanted,61,2444220,,0NN3zv0dQ73NkBd8tM7wFj,The Wanted (Special Edition),2012-01-01,10,album,3.3,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock,False
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,1,74,False,Avicii,79,23434999,edm,1OEGfToF7QbjUgyxMAnGXg,Levels,2011-10-28,4,single,3.33,levels - radio edit_avicii,Avicii,720RCxcq6KRF2PaiFnkC0W,Levels - Radio Edit,0.047,0.584,199907,0.89,0.8140000000000001,1,0.309,-5.941,0,0.0343,126.04,4,0.466,37,edm,True
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,2,84,False,Foster The People,70,4025612,,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album,3.99,pumped up kicks_foster the people,Foster The People,0qcVzQKAVn7kYWJKRtXedl,Pumped Up Kicks,0.177,0.759,238147,0.62,0.139,5,0.089,-7.584,0,0.0293,128.151,4,0.935,29,indie,True
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,2,84,False,Foster The People,70,4025612,,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album,3.99,pumped up kicks_foster the people,Foster The People,0qcVzQKAVn7kYWJKRtXedl,Pumped Up Kicks,0.177,0.759,238147,0.62,0.139,5,0.089,-7.584,0,0.0293,128.151,4,0.935,29,rock,True
7in46wlBseKBTcLi6lyhF9,Sexy And I Know It,4,39,False,LMFAO,66,4430911,,1MbBSfcqLg2OjkeZ1RMSIq,Sorry For Party Rocking,2011-01-01,10,album,3.32,sexy and i know it_lmfao,LMFAO,6CihN05NGLoWjFFca1p99U,Sexy And I Know It,0.131,0.7090000000000001,199480,0.8009999999999999,0.0,7,0.214,-6.468,1,0.3289999999999999,130.004,4,0.784,19,,False
0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,4,64,False,LMFAO,66,4430911,,5EuNq3rYUESwy6Vcsz2PZe,Sorry For Party Rocking (Deluxe Version),2011-01-01,14,album,3.32,sexy and i know it_lmfao,LMFAO,6CihN05NGLoWjFFca1p99U,Sexy And I Know It,0.131,0.7090000000000001,199480,0.8009999999999999,0.0,7,0.214,-6.468,1,0.3289999999999999,130.004,4,0.784,19,,False
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,10,72,False,Demi Lovato,78,27289223,,1ypH0eU9RcE6wngSGSqmeY,Unbroken,2011-01-01,15,album,3.42,give your heart a break_demi lovato,Demi Lovato,1e10HIUw1poeXdtRPsyZ3f,Give Your Heart A Break,0.209,0.648,206347,0.599,0.0,6,0.138,-6.422999999999999,1,0.0527,123.044,4,0.537,34,,False
5yDL13y5giogKs2fSNf7sj,Glad You Came,1,76,False,The Wanted,61,2444259,,2hnaJ8ktG2FSP1EthsCo6N,Battleground (Deluxe Edition),2011-01-01,15,album,3.29,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock,False
1OXfWI3FQMdsKKC6lkvzSx,Glad You Came,1,1,False,The Wanted,61,2444287,,2ZmXUoLcHfK4Y7WctcYk60,Glad You Came,2011-01-01,1,single,3.3,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock,False
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",2,81,False,Train,70,4516207,soft pop,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,19,album,3.61,"hey, soul sister_train",Train,5SFJRXA0zX2xFIZHBXcnI5,"Hey, Soul Sister",0.17,0.67,216907,0.868,0.0,1,0.0826,-5.566,0,0.0417,97.053,4,0.772,53,rock,False
4srpHYFHKjVGRDNHqRpWxi,TiK ToK,2,0,False,Kesha,78,9158736,,4HD4hyCi2n5gc5yyRVnirU,Animal + Cannibal (Deluxe Edition),2010-11-19,23,compilation,3.32,tik tok_kesha,Kesha,3IL9TPElS6uk1tgiKEUVie,TiK ToK,0.0651,0.75,199653,0.716,1.01e-06,2,0.298,-4.647,0,0.0951,120.015,4,0.6759999999999999,30,,False
2876hPqRUFV6oO0q4XPOzJ,Promiscuous,8,38,False,Nelly Furtado,77,4725236,,0Uo3Vv7z4jnFoOkQgrM0k5,The Best Of Nelly Furtado (Deluxe Version),2010-11-12,26,compilation,4.03,promiscuous_nelly furtado,Nelly Furtado,6aCkDFwPTDrdzdrKglC9v7,Promiscuous,0.054,0.823,243293,0.956,4.47e-05,10,0.1639999999999999,-8.224,0,0.051,114.309,4,0.8809999999999999,28,,False
1mXuMM6zjPgjL4asbBsgnt,Firework,4,69,False,Katy Perry,83,38409786,pop,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,2010-08-24,17,album,3.79,firework_katy perry,Katy Perry,0nG0wg5uTw3FmpNleYKj6Z,Firework,0.1639999999999999,0.636,227747,0.784,0.0,8,0.115,-6.335,1,0.0543,124.096,4,0.631,25,dance,False
5OMwQFBcte0aWFJFqrr5oj,TiK ToK,2,2,False,Kesha,78,9154839,,4Fts9DL8sj5UQ0TkN4SvMK,Animal,2010-06-30,14,album,3.32,tik tok_kesha,Kesha,3IL9TPElS6uk1tgiKEUVie,TiK ToK,0.0651,0.75,199653,0.716,1.01e-06,2,0.298,-4.647,0,0.0951,120.015,4,0.6759999999999999,30,,False
5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),8,64,False,B.o.B,74,2266913,,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,12,album,3.26,magic (feat. rivers cuomo)_b.o.b,B.o.B,7uVtqJvXv1qhEnPkoi9KAi,Magic (feat. Rivers Cuomo),0.0137,0.5660000000000001,196138,0.926,0.0,11,0.341,-4.269,1,0.331,82.57799999999999,4,0.768,30,,False
